Evobot Gen01 - Sensor Stream, Time Commenced:05-Apr-2015 14:38:41
time,current,Voltage,IR_L,IR_C,IR_R,IMU_disp_X,IMU_disp_Y,Yaw,Opt_flow_X,Opt_flow_Y,Opt_flow_YAW,Encoder_X,Encoder_Y,Motor_L,Motor_R,
507595,155.184,4.06,242,-1,602,0,0,21.5,0,0,0,9059,5269,0,0,
507692,160.994,4.058,241,-1,619,0,0,21.5,0,0,0,9059,5269,0,0,
507783,154.583,4.058,241,-1,602,0,0,21.5,0,0,0,9059,5269,0,0,
507874,153.529,4.059,237,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
507965,157.567,4.058,253,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
508062,157.152,4.061,242,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
508155,151.567,4.056,241,-1,461,0,0,21.5,0,0,0,9059,5269,0,0,
508245,156.22,4.028,241,-1,602,0,0,21.5,0,0,0,9059,5269,0,0,
508342,161.809,4.061,242,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
508435,149.1,4.034,243,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
508533,159.421,4.058,244,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
508624,162.035,4.051,242,-1,604,0,0,21.5,0,0,0,9059,5269,0,0,
508715,149.041,4.065,242,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
508806,157.23,4.052,241,-1,497,0,0,21.5,0,0,0,9059,5269,0,0,
508897,159.327,4.038,242,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
508994,154.931,4.057,246,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
509086,154.28,4.059,243,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
509177,160.477,4.036,243,-1,461,0,0,21.5,0,0,0,9059,5269,0,0,
509274,158.369,4.064,249,-1,601,0,0,21.5,0,0,0,9059,5269,0,0,
509365,151.472,4.06,248,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
509456,158.172,4.058,246,-1,617,0,0,21.5,0,0,0,9059,5269,0,0,
509546,154.435,4.06,243,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
509644,156.483,4.054,242,-1,614,0,0,21.5,0,0,0,9059,5269,0,0,
509735,156.24,4.059,256,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
509827,154.862,4.056,242,-1,497,0,0,21.5,0,0,0,9059,5269,0,0,
509924,159.852,4.041,242,-1,626,0,0,21.5,0,0,0,9059,5269,0,0,
510106,153.768,4.055,250,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
510198,159.976,4.061,245,-1,470,0,0,21.5,0,0,0,9059,5269,0,0,
510295,154.422,4.06,242,-1,540,0,0,21.5,0,0,0,9059,5269,0,0,
510386,153.166,4.03,242,-1,604,0,0,21.5,0,0,0,9059,5269,0,0,
510477,158.665,4.054,255,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
510567,160.993,4.043,241,-1,604,0,0,21.5,0,0,0,9059,5269,0,0,
510665,152.625,4.054,242,-1,602,0,0,21.5,0,0,0,9059,5269,0,0,
510855,154.419,4.063,242,-1,601,0,0,21.5,0,0,0,9059,5269,0,0,
510947,152.481,4.055,244,-1,491,0,0,21.5,0,0,0,9059,5269,0,0,
511038,157.485,4.057,242,-1,604,0,0,21.5,0,0,0,9059,5269,0,0,
511136,152.855,4.059,246,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
511226,156.498,4.057,251,700,617,0,0,21.5,0,0,0,9059,5269,0,0,
511319,156.49,4.062,242,-1,485,0,0,21.5,0,0,0,9059,5269,0,0,
511416,155.366,4.056,241,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
511598,154.888,4.061,242,-1,550,0,0,21.5,0,0,0,9059,5269,0,0,
511696,156.725,4.026,244,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
511787,155.901,4.042,242,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
511878,159.201,4.039,244,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
511976,155.047,4.055,241,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
512067,156.822,4.058,242,-1,591,0,0,21.5,0,0,0,9059,5269,0,0,
512159,161.043,4.033,242,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
512249,149.679,4.059,241,-1,565,0,0,21.5,0,0,0,9059,5269,0,0,
512347,156.578,4.065,245,-1,612,0,0,21.5,0,0,0,9059,5269,0,0,
512439,159.048,4.046,243,-1,614,0,0,21.5,0,0,0,9059,5269,0,0,
512529,152.332,4.057,241,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
512627,158.411,4.06,250,705,603,0,0,21.5,0,0,0,9059,5269,0,0,
512720,156.789,4.061,242,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
512817,153.595,4.06,243,-1,604,0,0,21.5,0,0,0,9059,5269,0,0,
512907,157.604,4.031,242,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
513000,152.839,4.058,255,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
513090,157.95,4.048,246,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
513187,156.157,4.051,242,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
513278,154.012,4.06,242,-1,602,0,0,21.5,0,0,0,9059,5269,0,0,
513369,156.467,4.02,241,-1,604,0,0,21.5,0,0,0,9059,5269,0,0,
513460,160.042,4.042,243,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
513558,152.14,4.058,242,-1,602,0,0,21.5,0,0,0,9059,5269,0,0,
513649,154.269,4.058,242,-1,539,0,0,21.5,0,0,0,9059,5269,0,0,
513739,159.292,4.061,246,-1,604,0,0,21.5,0,0,0,9059,5269,0,0,
513838,150.375,4.058,247,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
513929,152.8,4.059,258,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
514019,159.671,4.047,243,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
514118,150.183,4.042,241,-1,499,0,0,21.5,0,0,0,9059,5269,0,0,
514209,153.451,4.059,247,708,615,0,0,21.5,0,0,0,9059,5269,0,0,
514300,160.037,4.061,241,-1,547,0,0,21.5,0,0,0,9059,5269,0,0,
514391,156.409,4.046,240,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
514482,153.795,4.056,247,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
514579,156.458,4.036,243,-1,602,0,0,21.5,0,0,0,9059,5269,0,0,
514670,155.179,4.052,240,-1,489,0,0,21.5,0,0,0,9059,5269,0,0,
514762,156.842,4.06,243,-1,628,0,0,21.5,0,0,0,9059,5269,0,0,
514859,154.893,4.048,242,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
514951,153.479,4.059,245,-1,617,0,0,21.5,0,0,0,9059,5269,0,0,
515042,159.269,4.048,242,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
515137,153.152,4.06,243,-1,591,0,0,21.5,0,0,0,9059,5269,0,0,
515230,152.708,4.036,242,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
515320,158.058,4.042,244,-1,526,0,0,21.5,0,0,0,9059,5269,0,0,
515416,152.651,4.057,242,-1,613,0,0,21.5,0,0,0,9059,5269,0,0,
515510,151.941,4.053,242,-1,613,0,0,21.5,0,0,0,9059,5269,0,0,
515601,157.427,4.056,244,-1,618,0,0,21.5,0,0,0,9059,5269,0,0,
515692,161.213,4.035,242,-1,485,0,0,21.5,0,0,0,9059,5269,0,0,
515782,147.198,4.059,242,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
515879,156.229,4.054,255,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
515972,160.146,4.057,247,-1,617,0,0,21.5,0,0,0,9059,5269,0,0,
516062,151.344,4.059,243,-1,615,0,0,21.5,0,0,0,9059,5269,0,0,
516161,155.984,4.041,254,-1,616,0,0,21.5,0,0,0,9059,5269,0,0,
516252,158.293,4.06,244,-1,603,0,0,21.5,0,0,0,9059,5269,0,0,
516441,154.867,4.037,242,-1,570,0,0,21.5,0,0,0,9059,5269,0,0,
516623,155.977,4.055,256,-1,615,0,0,21.6,0,0,0,9059,5269,0,0,
516714,150.108,4.061,241,-1,615,0,0,21.6,0,0,0,9059,5269,0,0,
516811,158.325,4.051,242,-1,474,0,0,21.6,0,0,0,9059,5269,0,0,
516901,156.132,4.055,242,-1,615,0,0,21.6,0,0,0,9059,5269,0,0,
516994,156.023,4.058,242,-1,601,0,0,21.6,0,0,0,9059,5269,0,0,
517075,280.342,3.998,242,-1,618,-0.1,-0.1,21.6,0,0,0,9050,5260,-60,-60,
517156,296.958,4.007,242,-1,601,-3.5,-6.5,21.6,-1.8,-7.3,-28.9,8949,5162,-100,-100,
517262,221.085,4.035,244,-1,615,-13.5,-16.2,21.8,-12,-14.9,-78.9,8743,4963,-72,-77,
517342,232.676,4.031,241,-1,602,-11.2,-10.9,21.8,-6.6,-12.7,-56.9,8613,4833,-66,-72,
517436,251.079,4.058,242,-1,602,-13.1,-13.1,21.5,-8,-13.4,-62.4,8477,4695,-72,-77,
517516,254.416,4.033,242,-1,579,-9.2,-10.9,21.3,-5.1,-11.5,-49.9,8353,4569,-77,-81,
517622,249.649,4.044,241,-1,626,-13.4,-17,21.1,-8.8,-13.9,-66.2,8182,4397,-76,-78,
517722,256.315,4.043,243,-1,549,-12.1,-17.2,21,-9.7,-14,-69.2,8022,4239,-75,-78,
517823,254.075,4.026,241,-1,588,-16.2,-16.2,20.9,-9.4,-14,-68.8,7863,4083,-75,-80,
517916,254.427,4.022,245,-1,578,-16.3,-16.3,20.8,-9.4,-13.9,-67.9,7716,3937,-75,-81,
518016,239.21,3.99,240,-1,580,-17.8,-17.8,20.6,-8.7,-13.7,-65.4,7559,3780,-75,-81,
518122,241.324,4.007,241,-1,568,-14.6,-20.1,20.5,-8.7,-13.6,-65.4,7395,3615,-75,-81,
518203,233.652,4.025,242,-1,590,-11.7,-18.9,20.2,-6.5,-12.5,-56,7268,3485,-76,-80,
518301,198.816,4.027,241,-1,602,-20.2,-26.3,19.7,-8.9,-13.8,-66.2,7147,3329,-42,-80,
518396,247.298,4.042,242,-1,566,-21.7,-24.1,16.2,-4.9,-12.1,-52.6,7057,3189,-74,-83,
518493,164.1,4.054,248,-1,554,-17,-25.7,15.9,-7.5,-13,-60.3,6903,3045,0,0,
518685,280.122,4.04,243,-1,616,-1.6,10,15.9,-0.4,3.3,12.7,6957,3096,-62,-63,
518783,243.168,4.019,243,-1,477,-0.9,-0.9,16.2,-6.3,-12.2,-54.3,6811,2957,-100,-100,
518877,201.947,4.024,242,-1,616,-16.6,-9.6,16.3,-10,-14.1,-70.5,6631,2781,-73,-80,
518957,223.224,3.989,241,-1,497,-9.7,-4.8,16.1,-5.5,-11.6,-50.5,6507,2657,-70,-77,
519058,234.027,4.037,237,706,616,-13.2,-4.8,15.9,-7.8,-13.1,-61.1,6358,2507,-78,-84,
519154,225.594,4.028,243,632,691,-5.7,-5.7,15.6,-8.2,-13.5,-63.7,6205,2352,-78,-83,
519246,225.75,3.995,242,688,591,-14.5,-7.2,15.4,-8.4,-13.5,-63.7,6056,2202,-76,-81,
519346,210.172,4.008,240,-1,449,2.9,2.3,15.2,-1,-5.4,-21.2,6015,2162,30,30,
519444,160.705,4.044,243,-1,591,10.8,14.1,15.2,-0.3,3.1,11.9,6045,2192,8,8,
519536,157.46,4.055,243,646,603,6.3,6.4,15.2,0,0.1,0.4,6046,2192,1,2,
519638,297.997,4.044,243,-1,628,2.6,2.9,16.6,-2,-7.9,-31.4,5931,2114,-100,-100,
